Tanggal,provinsi (plot_tk_kab),bps_province_id,name,bps_regency_id,Jumlah Penduduk,Target orang diperiksa/ minggu (7 hari terakhir) (Inmendagri),Orang diperiksa/ minggu (7 hari terakhir),Spesimen diperiksa/minggu (7 hari terakhir),Orang diperiksa per 1000 penduduk/ minggu (7 hari terakhir),Positivity Rate (%) (7 hari terakhir),% Capaian (orang diperiksa/minggu dibagi target orang/minggu) (7 hari terakhir),% Pemeriksaan suspek dan kontak erat dibagi orang diperiksa/minggu (7 hari terakhir)
2022-06-15,SULAWESI SELATAN,73,BARRU,7310,175492,875,105,20,0.598317872039751,0.0,12.0,1.6129032258064515
2022-06-16,SULAWESI SELATAN,73,BARRU,7310,175492,875,115,22,0.655300526519727,0.0,13.142857142857142,1.5384615384615383
2022-06-13,SULAWESI SELATAN,73,BONE,7311,759504,3801,545,322,0.717573574332722,0.18348623853211,14.338332017890028,0.8012820512820512
2022-06-14,SULAWESI SELATAN,73,BONE,7311,759504,3801,515,336,0.678074111525417,0.194174757281553,13.54906603525388,0.3333333333333333
2022-06-15,SULAWESI SELATAN,73,BONE,7311,759504,3801,512,322,0.674124165244686,0.1953125,13.470139436990266,0.5008347245409015
2022-06-16,SULAWESI SELATAN,73,BONE,7311,759504,3801,487,302,0.641207946238598,0.0,12.812417784793476,0.3484320557491289
2022-06-13,SULAWESI SELATAN,73,BULUKUMBA,7302,423485,2114,177,15,0.417960494468517,0.0,8.37275307473983,2.272727272727273
2022-06-14,SULAWESI SELATAN,73,BULUKUMBA,7302,423485,2114,173,16,0.408515059565274,0.0,8.183538315988647,2.2522522522522523
2022-06-15,SULAWESI SELATAN,73,BULUKUMBA,7302,423485,2114,173,13,0.408515059565274,0.0,8.183538315988647,1.376146788990826
2022-06-16,SULAWESI SELATAN,73,BULUKUMBA,7302,423485,2114,174,10,0.410876418291085,0.0,8.230842005676443,1.3824884792626728
2022-06-13,SULAWESI SELATAN,73,ENREKANG,7316,211464,1057,181,73,0.855937653690463,0.552486187845304,17.123935666982025,0.0
2022-06-14,SULAWESI SELATAN,73,ENREKANG,7316,211464,1057,129,56,0.6100329134037,0.0,12.204351939451277,0.0
2022-06-15,SULAWESI SELATAN,73,ENREKANG,7316,211464,1057,121,49,0.572201414898044,0.0,11.447492904446548,0.628930817610063
2022-06-16,SULAWESI SELATAN,73,ENREKANG,7316,211464,1057,128,52,0.605303976090493,0.0,12.109744560075686,1.2195121951219512
2022-06-13,SULAWESI SELATAN,73,GOWA,7306,789352,3948,483,263,0.611894313310158,0.20703933747412,12.23404255319149,12.111801242236025
2022-06-14,SULAWESI SELATAN,73,GOWA,7306,789352,3948,489,256,0.619495484904073,0.204498977505113,12.386018237082066,11.54970760233918
2022-06-15,SULAWESI SELATAN,73,GOWA,7306,789352,3948,486,265,0.615694899107116,0.205761316872428,12.310030395136778,9.770992366412214
2022-06-16,SULAWESI SELATAN,73,GOWA,7306,789352,3948,497,267,0.629630380362627,0.201207243460765,12.588652482269502,9.281437125748502
2022-06-13,SULAWESI SELATAN,73,JENEPONTO,7304,368745,1841,145,15,0.393225670856554,0.689655172413793,7.8761542639869635,19.90740740740741
2022-06-14,SULAWESI SELATAN,73,JENEPONTO,7304,368745,1841,137,17,0.371530461429985,0.72992700729927,7.441607821835959,20.48780487804878
2022-06-15,SULAWESI SELATAN,73,JENEPONTO,7304,368745,1841,147,21,0.398649473213196,0.680272108843537,7.984790874524715,14.356435643564357
2022-06-16,SULAWESI SELATAN,73,JENEPONTO,7304,368745,1841,151,17,0.40949707792648,0.662251655629139,8.202064095600218,15.813953488372093
2022-06-13,SULAWESI SELATAN,73,KEPULAUAN SELAYAR,7301,136996,686,46,2,0.335776227043125,0.0,6.705539358600583,1.7241379310344829
2022-06-14,SULAWESI SELATAN,73,KEPULAUAN SELAYAR,7301,136996,686,45,2,0.328476743846536,0.0,6.559766763848396,1.6666666666666667
2022-06-15,SULAWESI SELATAN,73,KEPULAUAN SELAYAR,7301,136996,686,48,5,0.350375193436305,0.0,6.997084548104956,1.5873015873015872
2022-06-16,SULAWESI SELATAN,73,KEPULAUAN SELAYAR,7301,136996,686,51,5,0.372273643026074,0.0,7.434402332361516,0.0
2022-06-13,SULAWESI SELATAN,73,KOTA MAKASSAR,7371,1571814,1575,2273,6077,1.44609985659881,0.351957765068192,144.3174603174603,4.414856341976174
2022-06-14,SULAWESI SELATAN,73,KOTA MAKASSAR,7371,1571814,1575,2229,5975,1.41810672255114,0.448631673396142,141.52380952380952,3.907885554780181
2022-06-15,SULAWESI SELATAN,73,KOTA MAKASSAR,7371,1571814,1575,2219,6038,1.41174464663122,0.450653447498873,140.88888888888889,5.261336102457598
2022-06-16,SULAWESI SELATAN,73,KOTA MAKASSAR,7371,1571814,1575,2451,6331,1.55934480797346,0.367197062423501,155.61904761904762,4.229413649471323
2022-06-13,SULAWESI SELATAN,73,KOTA PALOPO,7373,190822,952,152,132,0.796553856473572,0.0,15.966386554621849,0.5
2022-06-14,SULAWESI SELATAN,73,KOTA PALOPO,7373,190822,952,144,122,0.754629969290753,0.0,15.126050420168069,1.5228426395939088
2022-06-15,SULAWESI SELATAN,73,KOTA PALOPO,7373,190822,952,153,146,0.801794342371425,0.0,16.071428571428573,1.507537688442211
2022-06-16,SULAWESI SELATAN,73,KOTA PALOPO,7373,190822,952,154,128,0.807034828269277,0.0,16.176470588235293,2.1052631578947367
2022-06-13,SULAWESI SELATAN,73,KOTA PARE PARE,7372,148378,742,105,94,0.707652077801291,0.0,14.150943396226417,2.307692307692308
2022-06-14,SULAWESI SELATAN,73,KOTA PARE PARE,7372,148378,742,92,103,0.620038011025893,0.0,12.398921832884096,3.389830508474576
2022-06-15,SULAWESI SELATAN,73,KOTA PARE PARE,7372,148378,742,91,103,0.613298467427786,0.0,12.264150943396226,4.098360655737705
2022-06-16,SULAWESI SELATAN,73,KOTA PARE PARE,7372,148378,742,149,154,1.00419199611802,0.0,20.080862533692724,2.73224043715847
2022-06-13,SULAWESI SELATAN,73,LUWU,7317,372916,1862,222,22,0.595308326808182,0.0,11.92266380236305,2.166064981949458
2022-06-14,SULAWESI SELATAN,73,LUWU,7317,372916,1862,217,25,0.5819004816098,0.0,11.654135338345863,1.4760147601476017
2022-06-15,SULAWESI SELATAN,73,LUWU,7317,372916,1862,222,23,0.595308326808182,0.0,11.92266380236305,2.5735294117647056
2022-06-16,SULAWESI SELATAN,73,LUWU,7317,372916,1862,233,29,0.624805586244623,0.0,12.51342642320086,2.1505376344086025
2022-06-13,SULAWESI SELATAN,73,LUWU TIMUR,7325,308072,1540,206,127,0.668674855228648,0.485436893203883,13.376623376623376,1.1583011583011582
2022-06-14,SULAWESI SELATAN,73,LUWU TIMUR,7325,308072,1540,189,121,0.61349294970007,0.529100529100529,12.272727272727272,1.680672268907563
2022-06-15,SULAWESI SELATAN,73,LUWU TIMUR,7325,308072,1540,195,126,0.632968916357215,0.0,12.66233766233766,2.0408163265306123
2022-06-16,SULAWESI SELATAN,73,LUWU TIMUR,7325,308072,1540,205,144,0.66542886078579,0.0,13.311688311688313,3.435114503816794
2022-06-13,SULAWESI SELATAN,73,LUWU UTARA,7322,320380,1603,119,35,0.371433922217367,0.0,7.423580786026202,0.0
2022-06-14,SULAWESI SELATAN,73,LUWU UTARA,7322,320380,1603,121,34,0.37767650914539,0.0,7.548346849656894,0.684931506849315
2022-06-15,SULAWESI SELATAN,73,LUWU UTARA,7322,320380,1603,118,40,0.368312628753355,0.0,7.361197754210854,3.355704697986577
2022-06-16,SULAWESI SELATAN,73,LUWU UTARA,7322,320380,1603,113,31,0.352706161433298,0.0,7.049282595134124,3.4965034965034967
2022-06-13,SULAWESI SELATAN,73,MAROS,7308,360062,1799,364,325,1.01093700529353,0.824175824175824,20.23346303501945,3.146067415730337
2022-06-14,SULAWESI SELATAN,73,MAROS,7308,360062,1799,375,330,1.04148729940955,0.8,20.84491384102279,3.056768558951965
2022-06-15,SULAWESI SELATAN,73,MAROS,7308,360062,1799,355,313,0.985941310107704,0.28169014084507,19.73318510283491,3.30188679245283
2022-06-16,SULAWESI SELATAN,73,MAROS,7308,360062,1799,374,319,1.03870999994445,0.0,20.7893274041134,2.107728337236534
2022-06-13,SULAWESI SELATAN,73,PANGKAJENE KEPULAUAN,7309,341969,1708,168,97,0.491272600732815,0.0,9.836065573770492,1.0
2022-06-14,SULAWESI SELATAN,73,PANGKAJENE KEPULAUAN,7309,341969,1708,175,137,0.511742292430016,0.0,10.245901639344265,0.8888888888888888
2022-06-15,SULAWESI SELATAN,73,PANGKAJENE KEPULAUAN,7309,341969,1708,170,145,0.497121084074872,0.0,9.953161592505854,0.9090909090909092
2022-06-16,SULAWESI SELATAN,73,PANGKAJENE KEPULAUAN,7309,341969,1708,159,128,0.464954425693557,0.0,9.30913348946136,0.9803921568627452
2022-06-13,SULAWESI SELATAN,73,PINRANG,7315,383162,1918,173,18,0.451506151445081,1.15606936416185,9.019812304483835,1.4423076923076923
2022-06-14,SULAWESI SELATAN,73,PINRANG,7315,383162,1918,158,15,0.41235821923886,1.89873417721519,8.237747653806048,0.4926108374384236
2022-06-15,SULAWESI SELATAN,73,PINRANG,7315,383162,1918,155,11,0.404528632797616,1.29032258064516,8.08133472367049,0.5102040816326531
2022-06-16,SULAWESI SELATAN,73,PINRANG,7315,383162,1918,157,11,0.409748357091778,1.27388535031847,8.185610010427528,1.020408163265306
2022-06-13,SULAWESI SELATAN,73,SIDENRENG RAPPANG,7314,304868,1526,127,31,0.41657373027015,0.78740157480315,8.322411533420707,2.564102564102564
2022-06-14,SULAWESI SELATAN,73,SIDENRENG RAPPANG,7314,304868,1526,121,28,0.396893081595969,0.826446280991736,7.929226736566186,2.6490066225165565
2022-06-15,SULAWESI SELATAN,73,SIDENRENG RAPPANG,7314,304868,1526,113,20,0.370652216697062,0.884955752212389,7.404980340760157,2.8368794326241136
2022-06-16,SULAWESI SELATAN,73,SIDENRENG RAPPANG,7314,304868,1526,128,17,0.419853838382513,0.78125,8.387942332896461,3.1847133757961785
2022-06-13,SULAWESI SELATAN,73,SINJAI,7307,246510,1232,192,173,0.778873068029695,0.0,15.584415584415584,0.8658008658008658
2022-06-14,SULAWESI SELATAN,73,SINJAI,7307,246510,1232,195,181,0.791042959717658,0.0,15.827922077922077,0.847457627118644
2022-06-15,SULAWESI SELATAN,73,SINJAI,7307,246510,1232,196,169,0.795099590280313,0.0,15.909090909090908,0.8547008547008548
2022-06-16,SULAWESI SELATAN,73,SINJAI,7307,246510,1232,208,171,0.843779157032169,0.0,16.883116883116884,0.819672131147541
2022-06-13,SULAWESI SELATAN,73,SOPPENG,7312,229886,1148,99,28,0.430648234342239,0.0,8.623693379790941,0.8333333333333334
2022-06-14,SULAWESI SELATAN,73,SOPPENG,7312,229886,1148,86,30,0.374098466196289,0.0,7.491289198606271,0.9523809523809524
2022-06-15,SULAWESI SELATAN,73,SOPPENG,7312,229886,1148,87,31,0.378448448361362,0.0,7.578397212543554,0.99009900990099
2022-06-16,SULAWESI SELATAN,73,SOPPENG,7312,229886,1148,199,147,0.865646450849552,0.0,17.334494773519165,0.9478672985781992
2022-06-13,SULAWESI SELATAN,73,TAKALAR,7305,300447,1505,160,359,0.532539848958385,0.625,10.6312292358804,55.95238095238096
2022-06-14,SULAWESI SELATAN,73,TAKALAR,7305,300447,1505,158,371,0.525883100846406,0.0,10.498338870431894,56.71981776765376
2022-06-15,SULAWESI SELATAN,73,TAKALAR,7305,300447,1505,158,261,0.525883100846406,0.0,10.498338870431894,49.184782608695656
2022-06-16,SULAWESI SELATAN,73,TAKALAR,7305,300447,1505,149,326,0.495927734342496,0.0,9.900332225913624,56.32754342431762
2022-06-13,SULAWESI SELATAN,73,TANA TORAJA,7318,241078,238,260,237,1.078489119704,0.0,109.2436974789916,0.6514657980456027
2022-06-14,SULAWESI SELATAN,73,TANA TORAJA,7318,241078,238,260,226,1.078489119704,0.0,109.2436974789916,0.6535947712418301
2022-06-15,SULAWESI SELATAN,73,TANA TORAJA,7318,241078,238,248,206,1.02871269879458,0.0,104.20168067226892,0.7042253521126761
2022-06-16,SULAWESI SELATAN,73,TANA TORAJA,7318,241078,238,224,173,0.929159856975751,0.0,94.11764705882352,0.7662835249042145
2022-06-13,SULAWESI SELATAN,73,TORAJA UTARA,7326,239024,1197,178,69,0.744695093379744,0.561797752808989,14.870509607351712,2.727272727272727
2022-06-14,SULAWESI SELATAN,73,TORAJA UTARA,7326,239024,1197,168,64,0.702858290380882,0.595238095238095,14.035087719298245,2.403846153846154
2022-06-15,SULAWESI SELATAN,73,TORAJA UTARA,7326,239024,1197,162,51,0.677756208581565,0.617283950617284,13.533834586466163,2.030456852791878
2022-06-16,SULAWESI SELATAN,73,TORAJA UTARA,7326,239024,1197,160,47,0.669388847981793,0.0,13.366750208855471,2.0202020202020203
2022-06-13,SULAWESI SELATAN,73,WAJO,7313,407844,2037,198,112,0.485479742254391,0.0,9.72017673048601,0.4184100418410041
2022-06-14,SULAWESI SELATAN,73,WAJO,7313,407844,2037,184,111,0.45115289179196,0.0,9.032891507118311,0.8695652173913043
2022-06-15,SULAWESI SELATAN,73,WAJO,7313,407844,2037,185,113,0.453604809682133,0.0,9.081983308787432,0.4329004329004329
2022-06-16,SULAWESI SELATAN,73,WAJO,7313,407844,2037,169,104,0.414374123439354,0.0,8.296514482081491,0.4651162790697674
2022-06-13,SULAWESI TENGAH,72,BANGGAI,7202,390892,1953,151,126,0.386295958986114,0.0,7.731694828469022,3.783783783783784
2022-06-14,SULAWESI TENGAH,72,BANGGAI,7202,390892,1953,139,99,0.355596942377946,0.0,7.117255504352278,2.8901734104046244
2022-06-15,SULAWESI TENGAH,72,BANGGAI,7202,390892,1953,121,113,0.309548417465694,0.0,6.195596518177164,3.2467532467532463
2022-06-16,SULAWESI TENGAH,72,BANGGAI,7202,390892,1953,135,128,0.34536393684189,0.740740740740741,6.912442396313365,11.76470588235294
2022-06-13,SULAWESI TENGAH,72,BANGGAI KEPULAUAN,7201,119719,602,35,61,0.292351255857466,0.0,5.813953488372093,61.61616161616161
2022-06-14,SULAWESI TENGAH,72,BANGGAI KEPULAUAN,7201,119719,602,34,57,0.283998362832967,0.0,5.647840531561462,60.63829787234043
2022-06-15,SULAWESI TENGAH,72,BANGGAI KEPULAUAN,7201,119719,602,36,60,0.300704148881965,0.0,5.980066445182724,61.855670103092784
2022-06-16,SULAWESI TENGAH,72,BANGGAI KEPULAUAN,7201,119719,602,32,64,0.267292576783969,0.0,5.3156146179402,67.36842105263158
2022-06-13,SULAWESI TENGAH,72,BANGGAI LAUT,7211,78681,392,31,63,0.393996009201713,0.0,7.908163265306123,53.03030303030303
2022-06-14,SULAWESI TENGAH,72,BANGGAI LAUT,7211,78681,392,29,59,0.368576911833861,0.0,7.397959183673469,50.81967213114754
2022-06-15,SULAWESI TENGAH,72,BANGGAI LAUT,7211,78681,392,30,60,0.381286460517787,0.0,7.653061224489796,50.0
2022-06-16,SULAWESI TENGAH,72,BANGGAI LAUT,7211,78681,392,29,56,0.368576911833861,0.0,7.397959183673469,47.368421052631575
2022-06-13,SULAWESI TENGAH,72,BUOL,7207,170761,854,57,33,0.333799872336189,0.0,6.674473067915692,0.0
2022-06-14,SULAWESI TENGAH,72,BUOL,7207,170761,854,46,23,0.269382353113416,0.0,5.386416861826698,0.0
2022-06-15,SULAWESI TENGAH,72,BUOL,7207,170761,854,55,32,0.322087596113867,0.0,6.440281030444965,0.0
2022-06-16,SULAWESI TENGAH,72,BUOL,7207,170761,854,55,30,0.322087596113867,0.0,6.440281030444965,0.0
2022-06-13,SULAWESI TENGAH,72,DONGGALA,7205,308606,1540,165,124,0.534662320240047,0.0,10.714285714285714,11.842105263157894
2022-06-14,SULAWESI TENGAH,72,DONGGALA,7205,308606,1540,161,122,0.521700809446349,0.0,10.454545454545451,11.304347826086955
2022-06-15,SULAWESI TENGAH,72,DONGGALA,7205,308606,1540,163,146,0.528181564843198,0.0,10.584415584415584,14.035087719298245
2022-06-16,SULAWESI TENGAH,72,DONGGALA,7205,308606,1540,154,131,0.499018165557377,0.0,10.0,11.374407582938389
2022-06-13,SULAWESI TENGAH,72,KOTA PALU,7271,405069,2023,532,931,1.31335648988197,0.37593984962406,26.29757785467128,5.467625899280575
2022-06-14,SULAWESI TENGAH,72,KOTA PALU,7271,405069,2023,548,950,1.35285593318669,0.364963503649635,27.088482451804254,5.20393811533052
2022-06-15,SULAWESI TENGAH,72,KOTA PALU,7271,405069,2023,510,799,1.25904475533798,0.392156862745098,25.210084033613445,5.78386605783866
2022-06-16,SULAWESI TENGAH,72,KOTA PALU,7271,405069,2023,515,796,1.2713883313707,0.194174757281553,25.4572417202175,5.963302752293578
2022-06-13,SULAWESI TENGAH,72,MOROWALI,7203,126530,630,136,72,1.07484391053505,0.0,21.58730158730159,1.6666666666666667
2022-06-14,SULAWESI TENGAH,72,MOROWALI,7203,126530,630,119,65,0.94048842171817,0.0,18.88888888888889,0.8968609865470852
2022-06-15,SULAWESI TENGAH,72,MOROWALI,7203,126530,630,100,51,0.790326404805185,0.0,15.873015873015872,3.546099290780142
2022-06-16,SULAWESI TENGAH,72,MOROWALI,7203,126530,630,96,52,0.758713348612977,0.0,15.23809523809524,4.37956204379562
2022-06-13,SULAWESI TENGAH,72,MOROWALI UTARA,7212,135552,679,48,10,0.354107648725212,0.0,7.069219440353461,1.7241379310344829
2022-06-14,SULAWESI TENGAH,72,MOROWALI UTARA,7212,135552,679,41,10,0.302466949952786,0.0,6.038291605301914,1.8867924528301887
2022-06-15,SULAWESI TENGAH,72,MOROWALI UTARA,7212,135552,679,36,8,0.265580736543909,0.0,5.301914580265096,2.0408163265306123
2022-06-16,SULAWESI TENGAH,72,MOROWALI UTARA,7212,135552,679,42,8,0.309844192634561,0.0,6.185567010309279,0.0
2022-06-13,SULAWESI TENGAH,72,PARIGI MOUTONG,7208,511962,2562,92,16,0.179700837171509,2.17391304347826,3.590944574551132,1.818181818181818
2022-06-14,SULAWESI TENGAH,72,PARIGI MOUTONG,7208,511962,2562,90,17,0.175794297232998,2.22222222222222,3.51288056206089,1.8691588785046729
2022-06-15,SULAWESI TENGAH,72,PARIGI MOUTONG,7208,511962,2562,83,20,0.162121407448209,2.40963855421687,3.239656518345043,4.0
2022-06-16,SULAWESI TENGAH,72,PARIGI MOUTONG,7208,511962,2562,84,23,0.164074677417465,2.38095238095238,3.278688524590164,2.8846153846153846
2022-06-13,SULAWESI TENGAH,72,POSO,7204,269873,1351,124,94,0.459475382865274,0.806451612903226,9.17838638045892,7.926829268292683
2022-06-14,SULAWESI TENGAH,72,POSO,7204,269873,1351,121,85,0.448359042957243,0.826446280991736,8.956328645447817,7.83132530120482
2022-06-15,SULAWESI TENGAH,72,POSO,7204,269873,1351,125,96,0.463180829501284,0.8,9.25240562546262,11.44578313253012
2022-06-16,SULAWESI TENGAH,72,POSO,7204,269873,1351,91,48,0.337195643876935,1.0989010989011,6.735751295336788,11.38211382113821
2022-06-13,SULAWESI TENGAH,72,SIGI,7210,243890,1218,120,93,0.492025093279757,0.0,9.852216748768472,30.5
2022-06-14,SULAWESI TENGAH,72,SIGI,7210,243890,1218,125,103,0.512526138833081,0.0,10.26272577996716,28.846153846153843
2022-06-15,SULAWESI TENGAH,72,SIGI,7210,243890,1218,127,118,0.52072655705441,0.0,10.426929392446633,30.0
2022-06-16,SULAWESI TENGAH,72,SIGI,7210,243890,1218,126,101,0.516626347943745,0.0,10.344827586206897,26.804123711340207
2022-06-13,SULAWESI TENGAH,72,TOJO UNA UNA,7209,157464,784,130,141,0.825585530660977,0.769230769230769,16.581632653061224,0.0
2022-06-14,SULAWESI TENGAH,72,TOJO UNA UNA,7209,157464,784,128,146,0.812884214804654,0.78125,16.3265306122449,0.0
2022-06-15,SULAWESI TENGAH,72,TOJO UNA UNA,7209,157464,784,128,148,0.812884214804654,0.78125,16.3265306122449,0.0
2022-06-16,SULAWESI TENGAH,72,TOJO UNA UNA,7209,157464,784,144,165,0.914494741655235,0.0,18.367346938775512,0.0
2022-06-13,SULAWESI TENGAH,72,TOLI TOLI,7206,240750,1204,73,35,0.303219106957425,1.36986301369863,6.06312292358804,8.16326530612245
2022-06-14,SULAWESI TENGAH,72,TOLI TOLI,7206,240750,1204,67,29,0.278296988577362,1.49253731343284,5.564784053156146,8.421052631578947
2022-06-15,SULAWESI TENGAH,72,TOLI TOLI,7206,240750,1204,65,29,0.269989615784008,1.53846153846154,5.398671096345515,8.60215053763441
2022-06-16,SULAWESI TENGAH,72,TOLI TOLI,7206,240750,1204,66,26,0.274143302180685,0.0,5.48172757475083,3.333333333333333
2022-06-13,SULAWESI TENGGARA,74,BOMBANA,7406,188226,938,64,4,0.340016788328924,0.0,6.823027718550106,2.5
2022-06-14,SULAWESI TENGGARA,74,BOMBANA,7406,188226,938,59,4,0.313452976740727,0.0,6.28997867803838,1.3157894736842104
2022-06-15,SULAWESI TENGGARA,74,BOMBANA,7406,188226,938,57,5,0.302827452105448,0.0,6.076759061833688,1.4285714285714286
2022-06-16,SULAWESI TENGGARA,74,BOMBANA,7406,188226,938,52,5,0.27626364051725,0.0,5.543710021321962,1.5384615384615383
2022-06-13,SULAWESI TENGGARA,74,BUTON,7401,102629,511,140,49,1.36413684241296,0.0,27.3972602739726,0.0
2022-06-14,SULAWESI TENGGARA,74,BUTON,7401,102629,511,133,59,1.29593000029232,0.0,26.02739726027397,0.0
2022-06-15,SULAWESI TENGGARA,74,BUTON,7401,102629,511,128,46,1.247210827349,0.0,25.048923679060664,0.6493506493506493
2022-06-16,SULAWESI TENGGARA,74,BUTON,7401,102629,511,122,44,1.18874781981701,0.0,23.874755381604697,0.6622516556291391
2022-06-13,SULAWESI TENGGARA,74,BUTON SELATAN,7415,80329,399,105,18,1.30712445069651,0.952380952380952,26.31578947368421,0.0
2022-06-14,SULAWESI TENGGARA,74,BUTON SELATAN,7415,80329,399,87,13,1.08304597343425,1.14942528735632,21.804511278195488,0.0
2022-06-15,SULAWESI TENGGARA,74,BUTON SELATAN,7415,80329,399,90,12,1.12039238631129,1.11111111111111,22.55639097744361,0.0
2022-06-16,SULAWESI TENGGARA,74,BUTON SELATAN,7415,80329,399,84,10,1.04569956055721,0.0,21.052631578947366,0.0
2022-06-13,SULAWESI TENGGARA,74,BUTON TENGAH,7414,93510,469,115,43,1.22981499304887,0.0,24.520255863539443,0.7633587786259541
2022-06-14,SULAWESI TENGGARA,74,BUTON TENGAH,7414,93510,469,109,44,1.16565073254197,0.0,23.240938166311302,0.7751937984496124
2022-06-15,SULAWESI TENGGARA,74,BUTON TENGAH,7414,93510,469,120,50,1.28328521013795,0.0,25.5863539445629,0.6896551724137931
2022-06-16,SULAWESI TENGGARA,74,BUTON TENGAH,7414,93510,469,110,55,1.17634477595979,0.0,23.454157782515992,0.7407407407407408
2022-06-13,SULAWESI TENGGARA,74,BUTON UTARA,7409,64203,322,36,4,0.560721461613943,0.0,11.180124223602483,4.878048780487805
2022-06-14,SULAWESI TENGGARA,74,BUTON UTARA,7409,64203,322,31,3,0.482843480834229,0.0,9.627329192546584,5.405405405405405
2022-06-15,SULAWESI TENGGARA,74,BUTON UTARA,7409,64203,322,27,0,0.420541096210457,0.0,8.385093167701864,6.25
2022-06-16,SULAWESI TENGGARA,74,BUTON UTARA,7409,64203,322,25,0,0.389389903898572,0.0,7.763975155279502,6.896551724137931
2022-06-13,SULAWESI TENGGARA,74,KOLAKA,7404,275392,1379,198,196,0.718975133627702,0.0,14.358230601885424,0.390625
2022-06-14,SULAWESI TENGGARA,74,KOLAKA,7404,275392,1379,194,187,0.704450383453405,0.0,14.068165337200869,0.0
2022-06-15,SULAWESI TENGGARA,74,KOLAKA,7404,275392,1379,189,171,0.686294445735533,0.0,13.705583756345176,0.4016064257028112
2022-06-16,SULAWESI TENGGARA,74,KOLAKA,7404,275392,1379,222,205,0.806123634673484,0.0,16.09862218999275,0.3496503496503496
2022-06-13,SULAWESI TENGGARA,74,KOLAKA TIMUR,7411,143194,714,72,30,0.502814363730324,0.0,10.084033613445378,0.0
2022-06-14,SULAWESI TENGGARA,74,KOLAKA TIMUR,7411,143194,714,66,29,0.460913166752797,0.0,9.243697478991598,1.2345679012345678
2022-06-15,SULAWESI TENGGARA,74,KOLAKA TIMUR,7411,143194,714,61,29,0.425995502604858,0.0,8.543417366946779,1.351351351351351
2022-06-16,SULAWESI TENGGARA,74,KOLAKA TIMUR,7411,143194,714,68,42,0.474880232411973,1.47058823529412,9.523809523809524,2.380952380952381
2022-06-13,SULAWESI TENGGARA,74,KOLAKA UTARA,7408,158378,791,61,8,0.385154503782091,0.0,7.711757269279393,0.0
2022-06-14,SULAWESI TENGGARA,74,KOLAKA UTARA,7408,158378,791,63,8,0.397782520299537,0.0,7.964601769911504,1.282051282051282
2022-06-15,SULAWESI TENGGARA,74,KOLAKA UTARA,7408,158378,791,64,10,0.404096528558259,0.0,8.091024020227561,1.25
2022-06-16,SULAWESI TENGGARA,74,KOLAKA UTARA,7408,158378,791,51,5,0.322014421194863,0.0,6.447534766118837,1.5384615384615383
2022-06-13,SULAWESI TENGGARA,74,KONAWE,7403,252223,1260,178,344,0.70572469600314,0.0,14.126984126984128,0.4761904761904762
2022-06-14,SULAWESI TENGGARA,74,KONAWE,7403,252223,1260,192,375,0.761231132767432,0.0,15.23809523809524,0.4347826086956521
2022-06-15,SULAWESI TENGGARA,74,KONAWE,7403,252223,1260,182,316,0.721583677935795,0.0,14.444444444444445,0.91324200913242
2022-06-16,SULAWESI TENGGARA,74,KONAWE,7403,252223,1260,166,147,0.658147750205176,0.0,13.174603174603176,0.9615384615384616
2022-06-13,SULAWESI TENGGARA,74,KONAWE KEPULAUAN,7412,33948,168,12,0,0.353481795687522,0.0,7.142857142857142,0.0
2022-06-14,SULAWESI TENGGARA,74,KONAWE KEPULAUAN,7412,33948,168,13,0,0.382938611994816,0.0,7.738095238095238,0.0
2022-06-15,SULAWESI TENGGARA,74,KONAWE KEPULAUAN,7412,33948,168,13,0,0.382938611994816,0.0,7.738095238095238,0.0
2022-06-16,SULAWESI TENGGARA,74,KONAWE KEPULAUAN,7412,33948,168,7,0,0.206197714151055,0.0,4.166666666666666,0.0
2022-06-13,SULAWESI TENGGARA,74,KONAWE SELATAN,7405,323998,1617,126,29,0.388891289452404,0.793650793650794,7.792207792207792,1.282051282051282
2022-06-14,SULAWESI TENGGARA,74,KONAWE SELATAN,7405,323998,1617,133,29,0.410496361088649,0.75187969924812,8.225108225108226,1.2121212121212122
2022-06-15,SULAWESI TENGGARA,74,KONAWE SELATAN,7405,323998,1617,141,54,0.435187871530071,0.709219858156028,8.719851576994433,1.7142857142857144
2022-06-16,SULAWESI TENGGARA,74,KONAWE SELATAN,7405,323998,1617,123,46,0.379631973036871,0.0,7.606679035250464,1.910828025477707
2022-06-13,SULAWESI TENGGARA,74,KONAWE UTARA,7410,66039,329,32,4,0.484562152667363,0.0,9.72644376899696,5.555555555555555
2022-06-14,SULAWESI TENGGARA,74,KONAWE UTARA,7410,66039,329,25,5,0.378564181771378,0.0,7.598784194528875,3.333333333333333
2022-06-15,SULAWESI TENGGARA,74,KONAWE UTARA,7410,66039,329,36,5,0.545132421750784,0.0,10.94224924012158,2.380952380952381
2022-06-16,SULAWESI TENGGARA,74,KONAWE UTARA,7410,66039,329,31,5,0.469419585396508,0.0,9.422492401215806,2.564102564102564
2022-06-13,SULAWESI TENGGARA,74,KOTA BAU BAU,7472,174366,175,332,802,1.90404092540977,0.0,189.7142857142857,0.7672634271099744
2022-06-14,SULAWESI TENGGARA,74,KOTA BAU BAU,7472,174366,175,304,748,1.74345916061618,0.0,173.71428571428572,0.8108108108108109
